,ids,smiles,task1,task2
210,445041,COc1ccc(\N=N/c2ccc(C(=O)O)c(C)c2C(=O)O)cc1C#N,12.395485177372029,2.478407441864472
211,956089,Cc1c(\N=N/c2ccc(C(=O)O)c(C#N)c2C(=O)O)cccc1C(=O)O,12.807275610692738,2.0115427462061812
212,199232,COc1cccc(OC)c1\N=N/c1cc(C)cc(F)c1F,14.490797050374407,4.923317743177797
213,11244,COc1ccc(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2C(=O)O)cc1,11.591062317117803,2.2111378119294565
214,875483,COc1cc(-c2ccccc2)cc(C#N)c1\N=N/c1ccc(C(=O)O)cc1C#N,13.930760348945626,4.433078519720065
215,1117388,Cc1cc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c(C#N)cc1C(=O)O,12.351231914563346,3.5076757937319005
216,351464,COc1cc(\N=N/c2cc(C(=O)O)c(C(=O)O)cc2C)ccc1-c1ccccc1,11.876509325028868,1.9044661840233588
217,45671,O=C(O)c1cccc(\N=N/c2cc(-c3ccccc3)cc(C(=O)O)c2F)c1,13.933850101722877,1.6137131809908964
218,972726,Cc1ccc(C)c(\N=N/c2cccc(F)c2C(=O)O)c1C,18.690763111791156,1.5499026248707533
219,1075366,COc1ccc(-c2ccccc2)cc1\N=N/c1cc(C#N)cc(C(=O)O)c1C,12.75315732515183,2.9459252093046135
220,726253,N#Cc1cc(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c(-c2ccccc2)cc1-c1ccccc1,13.472853203930196,1.7487357735079845
221,717977,COc1c(F)cc(\N=N/c2cc(C(=O)O)cc(C(=O)O)c2)cc1C#N,13.673337379821637,3.0343075915084534
222,654641,COc1cc(C(=O)O)ccc1\N=N/c1ccc(-c2ccccc2)c(F)c1F,10.93235566374999,3.363265294233928
223,1050335,COc1ccc(-c2ccccc2)c(\N=N/c2c(C)cc(F)cc2C(=O)O)c1,14.266071295659719,-1.418145391306228
224,780695,COc1ccc(OC)c(OC)c1\N=N/c1ccc(-c2ccccc2)c(C(=O)O)c1,18.583072437925008,3.250365508595395
225,119618,COc1c(C#N)cc(-c2ccccc2)cc1\N=N/c1ccccc1C,14.100804966353392,2.739853848331403
226,68231,COc1cc(\N=N/c2cccc(-c3ccccc3)c2)c(F)cc1C,14.034871047673718,3.375455967641568
227,239734,COc1ccc(\N=N/c2cccc(OC)c2OC)c(C#N)c1C#N,21.764962064138672,5.051755195146943
228,794121,COc1c(F)cc(C#N)cc1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1,18.35879407391868,2.6399610758293695
229,477719,COc1cc(C)ccc1\N=N/c1c(-c2ccccc2)ccc(F)c1-c1ccccc1,12.087934367475912,2.2884179737119066
230,624965,COc1ccc(C(=O)O)c(\N=N/c2ccc(F)c(-c3ccccc3)c2C(=O)O)c1,15.437064192798232,1.6886259575324292
231,908708,COc1cc(C)c(C#N)c(\N=N/c2cc(C)ccc2C(=O)O)c1,21.825227412019313,1.5258750252770883
232,146665,COc1cccc(-c2ccccc2)c1\N=N/c1ccccc1F,11.929021691855702,2.455685985840695
233,333546,COc1cc(-c2ccccc2)ccc1\N=N/c1ccc(C(=O)O)c(C(=O)O)c1C#N,11.57585264141213,4.4780860505508455
234,135817,Cc1cccc(\N=N/c2ccc(C(=O)O)c(C)c2C)c1,13.712550320125898,1.435696695649958
235,896699,Cc1cc(C(=O)O)c(\N=N/c2cccc(C#N)c2C(=O)O)cc1C#N,12.295907678766323,2.5154420546008236
236,251531,COc1cccc(\N=N/c2cc(C#N)cc(C#N)c2OC)c1OC,13.489865601414849,3.9480910819004187
237,83438,N#Cc1cc(\N=N/c2ccccc2-c2ccccc2)ccc1-c1ccccc1,16.508522257602042,-0.741127635993304
238,358781,COc1cc(\N=N/c2cc(C#N)c(C)cc2C)cc(-c2ccccc2)c1,14.341030143736903,0.20906460667457044
239,1266,COc1ccccc1\N=N/c1ccc(OC)c(C)c1F,12.918412777933296,4.118325128415346
240,887599,COc1cc(C)cc(F)c1\N=N/c1cccc(C(=O)O)c1C#N,12.52658657584241,3.437388942361822
241,1018819,COc1c(\N=N/c2ccc(C(=O)O)cc2F)ccc(C#N)c1C,12.266406892022506,3.074770831144377
242,753820,COc1c(-c2ccccc2)ccc(F)c1\N=N/c1cccc(C(=O)O)c1C(=O)O,22.098808393424285,1.0002338685530998
243,1095057,COc1ccc(-c2ccccc2)cc1\N=N/c1cc(F)c(C#N)c(F)c1,12.223347476573588,3.2902028877646896
244,1385,COc1ccccc1\N=N/c1c(OC)ccc(C(=O)O)c1C,16.731590278789582,2.6487775449988145
245,96950,Cc1c(\N=N/c2cccc(C#N)c2)ccc(-c2ccccc2)c1F,13.147524574251362,1.945446438827906
246,370678,COc1ccc(\N=N/c2cc(C(=O)O)cc(OC)c2C(=O)O)cc1-c1ccccc1,11.823930657526537,2.3698614681461905
247,978851,COc1ccc(\N=N/c2cc(F)ccc2C(=O)O)c(C#N)c1C(=O)O,12.912554360367869,7.375248566224901
248,960570,COc1cc(F)c(C)c(\N=N/c2c(C)cccc2C(=O)O)c1,11.270443695688705,1.5053304752258114
249,988322,COc1cc(-c2ccccc2)c(-c2ccccc2)cc1\N=N/c1cccc(C(=O)O)c1F,13.179766498442143,4.5226037775529715
250,30155,COc1ccc(C)c(\N=N/c2ccccc2C(=O)O)c1C(=O)O,11.682039252840141,-0.15102285136732171
251,1075261,COc1ccc(-c2ccccc2)cc1\N=N/c1ccc(C)c(OC)c1C#N,12.887915851608097,3.7398972376098985
252,759627,N#Cc1cc(C#N)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc1F,11.95865653240215,-0.11360728008176092
253,323833,COc1cc(F)c(\N=N/c2cccc(C(=O)O)c2OC)c(C#N)c1,12.872199392495421,4.528780748230296
254,925778,Cc1ccc(\N=N/c2c(C)cc(F)cc2C(=O)O)cc1C(=O)O,11.590612496661896,3.5572276157760974
255,1076699,COc1cc(-c2ccccc2)ccc1\N=N/c1cc(-c2ccccc2)ccc1F,12.054364805080512,4.5129165460056635
256,146222,Cc1ccccc1\N=N/c1c(F)ccc(C#N)c1F,13.372164379493586,2.593647401416327
257,401551,COc1c(C#N)cccc1\N=N/c1ccc(F)c(C#N)c1C#N,17.664389510644966,8.958131316484366
258,880353,COc1c(C#N)cc(F)cc1\N=N/c1cc(C(=O)O)ccc1C#N,18.287468362853634,7.729050208291462
259,189360,COc1ccc(\N=N/c2c(C)ccc(C#N)c2C)c(OC)c1,13.668683897563032,3.534097989887891
260,999932,N#Cc1cc(F)c(-c2ccccc2)c(\N=N/c2cc(F)cc(C(=O)O)c2)c1,15.116605494452674,3.3520542285145325
261,310897,COc1ccc(C(=O)O)c(\N=N/c2c(F)cc(C(=O)O)cc2F)c1,17.59288903466592,1.7673483195165562
262,179544,Cc1c(C#N)cc(F)cc1\N=N/c1ccccc1,17.327759245048174,1.8237301840261155
263,1142821,COc1c(C)cc(C#N)cc1\N=N/c1cc(-c2ccccc2)ccc1C(=O)O,13.289003345454331,1.6275365338748173
264,954264,Cc1ccc(C(=O)O)cc1\N=N/c1c(C#N)ccc(C(=O)O)c1F,11.08424698071529,3.5069955106162674
265,602099,COc1cc(\N=N/c2cccc(OC)c2F)c(-c2ccccc2)cc1F,13.735217199838237,4.098977876642139
266,439023,COc1ccc(\N=N/c2cc(-c3ccccc3)c(C#N)cc2OC)c(C#N)c1,15.180926267049125,5.054884497473904
267,982915,N#Cc1ccc(\N=N/c2cc(F)ccc2C(=O)O)c(F)c1F,13.575059971320231,2.0295566430695313
268,738319,COc1c(-c2ccccc2)ccc(-c2ccccc2)c1\N=N/c1cc(C(=O)O)ccc1C(=O)O,12.900191439531845,1.799947486349871
269,984133,COc1cc(\N=N/c2c(F)cccc2C(=O)O)c(C#N)c(C(=O)O)c1,13.5714505702515,1.7174971728997481
270,1050602,COc1ccc(-c2ccccc2)c(\N=N/c2cc(C(=O)O)c(-c3ccccc3)cc2F)c1,13.540868981207424,3.1731397694619483
271,1190018,COc1c(C)cc(C(=O)O)cc1\N=N/c1cc(-c2ccccc2)ccc1-c1ccccc1,19.09669045966652,3.8258578119300046
272,248768,COc1cccc(\N=N/c2ccc(C#N)cc2-c2ccccc2)c1OC,134.90823490017766,5.355270309404672
273,444369,COc1ccc(\N=N/c2cc(C#N)c(C(=O)O)cc2C#N)cc1C#N,12.733381006208326,4.096746548026823
274,254421,COc1ccc(C)c(C)c1\N=N/c1cccc(C(=O)O)c1OC,13.205737996016104,2.5962868999022604
275,1056373,COc1cccc(-c2ccccc2)c1\N=N/c1cc(F)cc(C#N)c1OC,20.19464610527188,4.004853904952999
276,1073357,COc1ccc(-c2ccccc2)cc1\N=N/c1cc(-c2ccccc2)c(C(=O)O)cc1C,13.220034111597338,3.9625675065723773
277,62998,COc1cc(F)cc(\N=N/c2ccccc2-c2ccccc2)c1C(=O)O,12.373942485652732,2.026073593527143
278,309579,COc1ccc(C(=O)O)c(\N=N/c2c(C#N)ccc(-c3ccccc3)c2F)c1,14.509523399864465,3.243481043474843
279,336312,COc1ccc(-c2ccccc2)cc1\N=N/c1c(OC)ccc(OC)c1-c1ccccc1,15.96447569606617,2.79090229322628
280,454048,COc1ccc(C#N)c(\N=N/c2cc(C(=O)O)cc(-c3ccccc3)c2C#N)c1,12.551535668653532,2.0139645540961015
281,610581,COc1c(F)cccc1\N=N/c1ccc(-c2ccccc2)c(C(=O)O)c1C(=O)O,13.552076641320136,2.9159655409510448
282,526557,COc1ccc(C)c(\N=N/c2cc(C)c(OC)c(F)c2)c1,13.66460708690781,2.8736791425642347
283,586574,COc1cc(\N=N/c2ccc(OC)c(F)c2)c(C(=O)O)c(C(=O)O)c1,18.097110291998522,2.189668076845126
284,408080,COc1ccc(C#N)cc1\N=N/c1ccc(-c2ccccc2)cc1F,16.421949481442173,4.50186874822709
285,759909,COc1cc(C)c(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1,14.932126691303427,-2.5598509362987563
286,1058978,COc1cc(C)c(F)c(\N=N/c2cccc(-c3ccccc3)c2OC)c1,13.323160164318905,-2.225940772495434
287,45402,COc1c(C(=O)O)ccc(C#N)c1\N=N/c1cccc(C(=O)O)c1,13.643214386012787,3.82158563396779
288,289176,COc1ccc(C(=O)O)c(\N=N/c2cc(OC)cc(-c3ccccc3)c2OC)c1,11.750547928735985,-0.4185101718921629
289,885137,COc1cc(-c2ccccc2)c(\N=N/c2cccc(C(=O)O)c2C#N)cc1C,13.950565493943891,5.419135288167631
290,1182577,Cc1ccc(\N=N/c2cccc(-c3ccccc3)c2-c2ccccc2)c(C(=O)O)c1C#N,13.278449393117057,3.9173422851332105
291,600070,COc1cc(\N=N/c2cccc(OC)c2F)c(OC)c(OC)c1,12.97759441775745,5.411624962586636
292,860621,N#Cc1cc(\N=N/c2ccc(F)c(F)c2F)cc(C(=O)O)c1,13.445651613024577,3.6816922143556403
293,129950,COc1ccc(-c2ccccc2)c(C#N)c1\N=N/c1ccc(C)cc1,12.73764533639382,2.9849734600602686
294,163542,COc1cc(C)cc(-c2ccccc2)c1\N=N/c1cccc(F)c1,14.117952217357187,3.6161401334673964
295,369312,COc1ccc(\N=N/c2cc(F)c(F)c(F)c2)c(-c2ccccc2)c1,14.990168091233889,5.283949427709721
296,339481,COc1ccc(-c2ccccc2)cc1\N=N/c1cc(C)cc(C)c1C#N,13.294273728718032,3.667787227501308
297,954899,Cc1c(\N=N/c2cccc(-c3ccccc3)c2F)cccc1C(=O)O,20.51564768419788,2.953925338726637
298,161298,Fc1cccc(\N=N/c2cc(-c3ccccc3)ccc2-c2ccccc2)c1,14.37421293960366,3.288243672394389
299,95755,N#Cc1cccc(\N=N/c2c(C#N)cc(C(=O)O)cc2-c2ccccc2)c1,13.858780691719405,3.7047402062672488
300,1078051,COc1cc(-c2ccccc2)ccc1\N=N/c1c(F)cc(C(=O)O)cc1-c1ccccc1,20.301065201668134,5.263622568248269
301,156103,COc1cc(F)cc(\N=N/c2cccc(F)c2)c1F,12.142897396288195,1.1515016218440293
302,533945,COc1cccc(C)c1\N=N/c1ccc(OC)c(C(=O)O)c1C,18.82297445964102,-0.7639035146660839
303,160154,Cc1cc(-c2ccccc2)cc(\N=N/c2ccc(F)cc2)c1C,13.933307418999016,2.6563422932226253
304,505886,COc1ccc(C)c(\N=N/c2cc(-c3ccccc3)cc(OC)c2-c2ccccc2)c1,13.166490211638447,2.821977625887507
305,522258,COc1ccc(\N=N/c2ccc(OC)c(F)c2C)c(C)c1,13.014140339968863,4.0243100020242135
306,560603,COc1cccc(F)c1\N=N/c1cc(C#N)cc(F)c1C,12.386483442703549,2.1905932618781794
307,724229,COc1ccc(C#N)c(C#N)c1\N=N/c1ccc(C(=O)O)cc1C(=O)O,13.827642331467413,3.2290318301304795
308,406911,COc1cc(C#N)ccc1\N=N/c1ccc(C)c(OC)c1C,12.440514106663155,2.910441642061758
309,1168056,N#Cc1c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc(F)cc1-c1ccccc1,13.445760392612039,1.7644911304407978
310,287890,COc1ccc(C(=O)O)c(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2OC)c1,14.014539056360805,3.3916194944388107
311,524729,COc1ccc(C)c(\N=N/c2c(C)ccc(C#N)c2C(=O)O)c1,15.516914260501062,2.5759872517684044
312,28667,COc1ccccc1\N=N/c1ccc(C(=O)O)c(OC)c1F,10.81324104998106,3.3682721779545917
313,879822,N#Cc1ccc(C(=O)O)cc1\N=N/c1ccc(C(=O)O)c(F)c1,12.411619600027729,2.0547543296260447
314,691289,COc1ccc(C(=O)O)c(OC)c1\N=N/c1ccc(C(=O)O)cc1C(=O)O,13.44621378820353,4.094460796762504
315,922715,COc1c(C#N)ccc(C)c1\N=N/c1ccc(C)c(C(=O)O)c1,13.763685481773146,2.9679935935341657
316,62755,COc1cc(C)c(F)cc1\N=N/c1ccccc1-c1ccccc1,14.406391480386441,5.085524448936919
317,784370,COc1ccc(C)c(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2)c1F,12.410811798267705,1.5517802062706425
318,730853,N#Cc1cc(C(=O)O)cc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(C(=O)O)c1,16.26919871806526,3.0341987462042597
319,384450,COc1cc(\N=N/c2cccc(OC)c2-c2ccccc2)cc(-c2ccccc2)c1C(=O)O,12.53392495478587,2.7433096865523834
320,985875,COc1c(C#N)ccc(C#N)c1\N=N/c1c(F)cccc1C(=O)O,19.374972803228804,6.481710301311602
321,292482,COc1ccc(\N=N/c2ccc(OC)c(F)c2)c(C(=O)O)c1,13.550313843120932,3.8457220788718356
322,361346,COc1ccc(-c2ccccc2)c(\N=N/c2cc(C#N)cc(C(=O)O)c2C)c1,13.647601575616214,3.082988651162413
323,1038603,COc1c(F)cc(\N=N/c2cccc(F)c2C(=O)O)cc1F,13.60221464940449,2.4804755025265917
324,662465,COc1cc(C)c(\N=N/c2ccc(C(=O)O)cc2OC)cc1C#N,15.680705191562994,3.4091707987887276
325,58949,N#Cc1ccc(\N=N/c2ccccc2-c2ccccc2)c(-c2ccccc2)c1,13.001607853925544,2.529809633974776
326,546795,COc1ccc(C)c(F)c1\N=N/c1cccc(F)c1OC,14.22217276686784,3.6302900222453363
327,923070,COc1c(C(=O)O)ccc(C#N)c1\N=N/c1ccc(C)c(C(=O)O)c1,11.671156678475064,2.275002790698603
328,973677,O=C(O)c1cc(F)ccc1\N=N/c1cccc(F)c1-c1ccccc1,16.974409809170528,3.158364020223566
329,716851,N#Cc1cc(C#N)c(C(=O)O)cc1\N=N/c1cc(C(=O)O)cc(C(=O)O)c1,2.5770419362616965,-25.177305269972837
330,97451,N#Cc1cccc(\N=N/c2cc(C#N)cc(C#N)c2F)c1,15.014435350394285,3.1956163235559303
331,558292,COc1cccc(F)c1\N=N/c1cc(C(=O)O)c(C)c(C(=O)O)c1,13.967606220217455,3.273141387255801
332,529760,COc1cccc(\N=N/c2c(C)cc(F)cc2C(=O)O)c1C,11.810890407871824,1.2731090313478135
333,606041,COc1cc(C(=O)O)cc(C)c1\N=N/c1c(F)cccc1OC,11.792332885120883,3.218691526795134
334,159244,Cc1cc(-c2ccccc2)c(C#N)cc1\N=N/c1ccc(F)cc1,13.686150579814802,3.089818693627775
335,471456,COc1c(C)cccc1\N=N/c1ccc(F)c(OC)c1C(=O)O,13.031221922715368,2.0059372133464834
336,741186,Cc1ccc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c(-c2ccccc2)c1C(=O)O,12.779021951592025,4.8761060950469215
337,107995,N#Cc1ccccc1\N=N/c1cccc(F)c1C(=O)O,15.162684132041553,1.4241590940365432
338,256188,COc1c(\N=N/c2c(C#N)cc(C(=O)O)cc2C#N)cccc1C(=O)O,11.891653967851267,8.6216360768503
339,330323,COc1c(\N=N/c2c(C)cc(-c3ccccc3)cc2F)cccc1-c1ccccc1,13.14400985787911,3.8865662770507816
340,879952,COc1c(C#N)ccc(\N=N/c2cc(C(=O)O)ccc2C#N)c1OC,12.83503804500434,2.668669023255866
341,941152,COc1ccc(\N=N/c2ccc(C(=O)O)c(C)c2)c(OC)c1C#N,12.771850214069437,3.6006841011133814
342,5617,COc1cccc(\N=N/c2cc(C(=O)O)c(C(=O)O)cc2OC)c1,12.382091703534817,2.397753075831453
343,862558,COc1ccc(-c2ccccc2)c(C)c1\N=N/c1cc(C(=O)O)ccc1C#N,12.884778616926251,3.453525257837657
344,484725,COc1ccc(C)cc1\N=N/c1cc(F)cc(C)c1F,12.830098368792605,3.552628901919864
345,199821,COc1cccc(OC)c1\N=N/c1cc(F)c(C)cc1F,14.283143307334917,5.4180468351875675
346,537317,COc1cccc(C)c1\N=N/c1cc(F)cc(C)c1C,19.785161507034065,0.9791995146607948
347,75023,N#Cc1cc(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2)cc1C(=O)O,14.601008788149377,1.8213627987851981
348,156539,N#Cc1ccc(C#N)c(\N=N/c2ccc(F)cc2)c1,14.499801753686446,3.5617719069771407
349,765753,N#Cc1cc(-c2ccccc2)c(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)cc1F,11.485617839387253,3.1668539534866174
350,438535,COc1ccc(\N=N/c2ccc(F)c(C(=O)O)c2OC)c(C#N)c1,13.285710473617616,4.818282030329499
351,952846,Cc1ccc(C(=O)O)cc1\N=N/c1cc(C)c(C(=O)O)cc1C#N,13.166581713785629,1.882778758343016
352,1066016,COc1ccc(\N=N/c2c(C)ccc(-c3ccccc3)c2C(=O)O)cc1-c1ccccc1,12.082704561020806,1.7149665197180086
353,312087,COc1cccc(\N=N/c2c(C#N)ccc(C(=O)O)c2OC)c1C(=O)O,15.460401404038107,5.1094159919111695
354,506469,COc1ccc(C)c(\N=N/c2cc(C(=O)O)c(F)cc2-c2ccccc2)c1,12.77590878111809,2.2802273650152785
355,40942,Cc1cc(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2)c(C(=O)O)c1,12.025090535813995,3.1181728938326576
356,752892,COc1ccc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c(F)c1C(=O)O,18.549963993791117,1.7273476724002526
357,835956,COc1c(C)ccc(\N=N/c2ccc(C#N)cc2C(=O)O)c1C#N,11.267840483858581,2.5883411931292404
358,105652,N#Cc1cccc(\N=N/c2ccc(C#N)c(C#N)c2-c2ccccc2)c1,14.412074027866469,3.5628603599633903
359,254381,COc1ccc(-c2ccccc2)c(C)c1\N=N/c1cccc(C(=O)O)c1OC,17.281213614136064,2.521428546009731
360,43197,COc1ccc(\N=N/c2ccc(C(=O)O)cc2)c(C)c1F,12.263317209048457,2.6078517128432703
361,683476,COc1cccc(\N=N/c2cc(C#N)cc(-c3ccccc3)c2C(=O)O)c1C(=O)O,10.342708974955219,-1.5256029120320727
362,959480,Cc1c(\N=N/c2ccc(F)c(F)c2F)cccc1C(=O)O,18.024434647474102,2.6186818200196442
363,522718,COc1ccc(\N=N/c2ccc(F)c(-c3ccccc3)c2F)c(C)c1,14.785579448847344,4.83705784428508
364,665331,COc1cc(C(=O)O)ccc1\N=N/c1c(C)ccc(C#N)c1C#N,15.833446553981348,3.3509657755282825
365,341375,COc1cc(C)c(OC)c(\N=N/c2c(OC)cccc2-c2ccccc2)c1,15.706656586012128,3.8571780465086523
366,186229,COc1ccc(\N=N/c2c(OC)ccc(-c3ccccc3)c2C#N)c(OC)c1,13.604416622267964,5.010829362991399
367,378018,COc1ccc(\N=N/c2cc(C)cc(OC)c2C)c(-c2ccccc2)c1,13.654056352622698,4.372315631950285
368,1058905,COc1c(\N=N/c2c(C(=O)O)ccc(F)c2OC)cccc1-c1ccccc1,12.923864549740635,0.9667639393357347
369,1059340,COc1c(\N=N/c2c(C)ccc(C(=O)O)c2-c2ccccc2)cccc1-c1ccccc1,13.446770146622303,3.370530717897503
370,6298,COc1cccc(\N=N/c2c(F)cc(OC)cc2C(=O)O)c1,12.234589236056895,1.8060700343781924
371,65195,Cc1c(C(=O)O)ccc(-c2ccccc2)c1\N=N/c1cccc(-c2ccccc2)c1,13.945766150270996,0.6729360566253143
372,224116,COc1ccc(\N=N/c2ccc(F)c(OC)c2F)c(OC)c1,16.56726182095495,5.932368080887967
373,209521,COc1ccc(\N=N/c2cc(F)cc(C)c2C)cc1OC,13.810466232754475,2.970877993937519
374,1013205,O=C(O)c1ccc(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2-c2ccccc2)cc1F,10.764970974929001,-0.4720348473197765
375,880830,Cc1ccc(C(=O)O)c(\N=N/c2cc(C(=O)O)ccc2C#N)c1C(=O)O,19.931055802134463,2.5662183862506853
376,54791,COc1cc(C#N)c(-c2ccccc2)c(\N=N/c2ccccc2C(=O)O)c1,16.50094878628638,3.4428312072806975
377,500891,COc1cc(C)cc(\N=N/c2ccc(C#N)c(C)c2C(=O)O)c1,11.250744915566475,0.5342671466126415
378,468696,COc1c(C#N)cccc1\N=N/c1ccc(C)c(C#N)c1C(=O)O,13.335764513098953,1.617713245701908
379,714691,COc1cc(C#N)c(C(=O)O)cc1\N=N/c1cc(C(=O)O)cc(C(=O)O)c1,13.446090384969127,2.420773856415466
380,468775,COc1c(C#N)cccc1\N=N/c1c(F)ccc(C)c1C#N,14.229824826234916,3.326040202222972
381,1162943,COc1cc(F)c(-c2ccccc2)c(\N=N/c2cc(-c3ccccc3)ccc2C(=O)O)c1,13.074269122039581,2.059053718909667
382,1180116,COc1ccc(F)c(\N=N/c2cccc(-c3ccccc3)c2-c2ccccc2)c1OC,14.960954635577542,4.696048760359084
383,786356,Cc1cc(C(=O)O)cc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1,23.104027248199127,2.6522333832197944
384,978527,Cc1ccc(C#N)c(\N=N/c2cc(F)ccc2C(=O)O)c1,13.283760592022583,2.432991741156888
385,119749,Cc1ccccc1\N=N/c1cc(C(=O)O)c(C)cc1-c1ccccc1,26.017883225564727,2.1139661718899543
386,174185,Cc1c(\N=N/c2ccccc2F)ccc(F)c1C#N,15.83495790000206,2.569510956518469
387,98533,COc1cc(C(=O)O)cc(\N=N/c2ccc(C#N)cc2)c1F,13.788470435526678,3.0360763276041487
388,128037,COc1ccc(\N=N/c2ccc(C)cc2)c(C)c1OC,14.103037208543943,3.101029759353358
389,198926,COc1cccc(OC)c1\N=N/c1ccc(C)c(-c2ccccc2)c1C#N,14.749154320200118,5.5223478422650425
390,364174,COc1ccc(-c2ccccc2)c(\N=N/c2c(C#N)cc(F)cc2C(=O)O)c1,14.046978239053358,0.8334556602591521
391,463165,COc1cccc(C#N)c1\N=N/c1cc(-c2ccccc2)cc(C)c1OC,17.948919675175393,3.2283515470148463
392,313063,COc1cccc(\N=N/c2c(C(=O)O)ccc(C#N)c2C#N)c1C(=O)O,12.637743571239104,0.12489997977775502
393,1089348,COc1cc(-c2ccccc2)ccc1\N=N/c1cc(C)c(C(=O)O)c(C(=O)O)c1,16.715253241785994,4.360288226489655
394,1018838,Cc1c(\N=N/c2ccc(C(=O)O)cc2F)cc(C#N)cc1C(=O)O,15.456176549545672,1.7677020667381702
395,473857,COc1c(C)cccc1\N=N/c1cc(C(=O)O)c(C(=O)O)cc1C,12.949646617235476,2.796154078864364
396,394727,COc1cc(C(=O)O)cc(C)c1\N=N/c1cccc(-c2ccccc2)c1OC,11.93686814000584,-1.1412157411514998
397,499585,COc1cc(C)cc(\N=N/c2c(C)cccc2F)c1,11.39961065757564,1.120752825070634
398,740018,Cc1cc(C#N)cc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c1-c1ccccc1,13.589102296248853,1.0141116440860238
399,21379,COc1ccccc1\N=N/c1cc(C(=O)O)c(C)cc1C(=O)O,13.807912386373149,1.3932470293223258
400,48664,Cc1ccc(\N=N/c2cccc(C(=O)O)c2)c(F)c1C#N,14.776776066606269,3.241304137514717
401,571266,COc1cc(F)cc(\N=N/c2cccc(-c3ccccc3)c2C)c1,15.014682170463002,1.1716924246736922
402,645410,COc1cc(\N=N/c2ccc(-c3ccccc3)c(C#N)c2-c2ccccc2)cc(C(=O)O)c1,12.820697156609164,3.3480813751249285
403,933307,Cc1ccc(C(=O)O)cc1\N=N/c1c(-c2ccccc2)ccc(C(=O)O)c1C#N,13.17500303475294,3.4874033569256393
404,1047462,COc1ccc(\N=N/c2cc(C)c(-c3ccccc3)c(C)c2)c(-c2ccccc2)c1,18.69757974373431,3.1729492901873435
405,599819,COc1cccc(\N=N/c2cccc(C#N)c2-c2ccccc2)c1F,14.292573227162206,1.8490095045468529
406,48769,Cc1cc(F)c(\N=N/c2cccc(C(=O)O)c2)cc1C,14.30873311058717,3.5299346572298695
407,877735,N#Cc1cc(C(=O)O)ccc1\N=N/c1c(C(=O)O)ccc(C#N)c1C#N,13.48366797458632,2.479849642059962
408,1069963,COc1cc(\N=N/c2cc(C#N)c(C(=O)O)cc2-c2ccccc2)cc(-c2ccccc2)c1,12.801620348281622,3.0404845621857777
409,485212,COc1cccc(C)c1\N=N/c1cccc(F)c1F,11.486119914198358,3.2894137593572372
410,252092,COc1cccc(\N=N/c2c(C)cc(C)cc2C(=O)O)c1OC,13.000412142851989,3.819191037411652
411,928767,Cc1cc(\N=N/c2cc(F)c(-c3ccccc3)c(-c3ccccc3)c2)cc(C(=O)O)c1,12.618398518786863,1.8904523518710203
412,473130,COc1ccc(C#N)c(C(=O)O)c1\N=N/c1cccc(C)c1OC,14.096299475350794,1.6773876804854384
413,986626,Cc1c(\N=N/c2c(F)cccc2C(=O)O)ccc(C(=O)O)c1C#N,13.302041709683989,1.8391862163801307
414,206449,COc1ccc(\N=N/c2cc(C(=O)O)cc(C#N)c2C(=O)O)cc1OC,12.488498009332526,2.2242536703763363
415,380860,COc1ccc(-c2ccccc2)c(\N=N/c2c(C(=O)O)ccc(C#N)c2F)c1,17.019955464740388,1.5001059009091355
416,1083991,COc1cc(\N=N/c2ccc(C(=O)O)c(C#N)c2C#N)ccc1-c1ccccc1,11.427681890378457,2.3202008008101744
417,111784,COc1c(F)cc(C(=O)O)cc1\N=N/c1ccccc1C#N,14.004672415327425,3.539050450959551
418,1123523,Cc1ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(C)c1,12.603160545783183,0.1894996643053502
419,514930,COc1ccc(\N=N/c2c(F)ccc(C(=O)O)c2C(=O)O)cc1C,14.291866887551159,5.557668141560889
420,708323,Cc1cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c(F)c(C(=O)O)c1,12.781152897430895,-1.5743928169902257
421,31256,Cc1c(F)ccc(C(=O)O)c1\N=N/c1ccccc1C(=O)O,13.910942927347723,1.527915874623987
